id,featur_typ_code,point_id_field,utm_zone,utm_easting,utm_northing,height,length,strsrvy_rchsrvy_id,sitesrvy_id,comments
36794,F,1602613,10,501275,5661212,15.0,,837841,,aerial assessment of fish barrier
36796,D,342291,10,554113,5640407,,,837862,,water intake fish barrier
36806,F,1602634,10,567759,5647388,1.5,,837900,,"no plunge pools, falls onto rock, not passable, NFC above"
36807,F,1602666,10,538742,5671678,8.0,,838004,,aerial assessment of falls
36816,F,342827,10,560350,5658736,8.0,,838129,,barrier
36817,F,1602705,10,517268,5651114,2.0,,838168,,"Falls, 300m u/s from mouth"
36819,F,343125,10,554177,5672556,4.0,,838287,,barrier
36825,F,343287,10,540366,5651864,5.0,,838365,,
36826,F,1602789,10,536797,5671297,1.5,,838424,,fish barrier
36838,F,344327,10,564184,5663521,3.0,,838890,,fish barrier
36839,F,344329,10,564427,5663472,6.0,,838890,,fish barrier
36840,F,344331,10,564569,5663458,9.0,,838890,,fish barrier
36842,F,344497,10,540176,5648225,,,838972,,Series of falls throughout the reach.
36847,F,1602920,10,554174,5675117,30.0,,839037,,aerial observation of waterfall on French Bar Creek
36853,F,345057,10,526022,5655519,3.0,,839252,,Barrier
36885,F,347887,10,558460,5665769,0.9,,840674,,semi-permanent
36886,F,347889,10,558423,5665693,1.4,,840674,,semi-permanent
36893,F,348205,10,533845,5654758,10.0,,840828,,
36894,F,348207,10,533930,5654721,3.0,,840828,,
36903,D,349503,10,550062,5667859,,,841474,,part of diversion system from Roderick Creek to Ward Creek
36919,F,1603758,10,507213,5653172,8.0,,842674,,
36952,F,353599,10,563558,5657582,5.0,,843532,,Estimated height 5-10m
36956,F,353739,10,533989,5666415,1.0,,843601,,
36957,F,353741,10,533996,5666381,1.0,,843601,,
36992,F,354263,10,550013,5644088,2.5,,843840,,May not be passible.
37058,F,355679,10,517473,5644829,10.0,,844487,,
37091,F,1604812,10,490375,5658979,3.0,,846448,,aerial overflight of falls
37096,F,359687,10,544193,5645925,2.0,,846506,,Fish obstruction
37129,F,361543,10,517907,5663478,0.6,5,,77293,"Not a fish barrier, there is just two small falls, 160m u/s from rd"
37130,F,361545,10,517801,5663510,0.6,,,77293,"Not a fish barrier, falls 250m upstream from road."
37136,F,361559,10,563553,5664030,2.0,,,77303,650m u/s stream from the start.
37139,D,361566,10,555903,5667228,30.0,40,,77304,"man-made lake, @ outlet"
37140,F,361574,10,541320,5670865,0.8,,,77310,"Plunge pool =.35, permanent fish barrier at confluence with Pony Valley Creek."
37154,F,1605423,10,519867,5653261,2.0,2,,77327,not a fish barrier
37158,F,361616,10,545534,5638358,1.4,,,77335,Permanent .8m pool below 400m u/s from begining of site.
37166,F,361632,10,578457,5634157,9.0,,,77347,Permanent fish barrier.300m U/s from Fraser confl.
37174,F,361658,10,531102,5654742,4.0,10,,77358,250m (HC) u/s From confluence
37175,F,361660,10,531055,5654811,7.0,19,,77358,390m (HC) u/s from confluence
37177,F,361664,10,559613,5646439,1.2,,,77361,"Plunge pool=0.2m,  1km upstream from confluence."
37178,F,1605449,10,520476,5655516,4.5,,,77362,Fish barrier
37183,F,361676,10,550349,5667140,0.8,,,77366,Semi permanent barrier.
37192,F,361691,10,554310,5635427,0.9,,,77379,Permanent fish barrier 16m u/s from road.
37193,F,361695,10,530299,5663081,1.0,,,77381,Permanent fish barrier.
37217,F,361777,10,518011,5647429,1.0,,,77426, Typical feature for this site 80m up stream from mouth.
37219,F,1605484,10,517408,5647976,2.0,,,77428,"Fish barrier, bedrock waterfall 200m d/s from road"
37220,F,1605486,10,517482,5648036,2.0,,,77428,"Fish barrier, bedrock waterfall 400m d/s from road"
37226,F,1605497,10,500610,5669388,8.0,10,,77434,at 0m upstream (barrier)
37227,F,1605499,10,500682,5669394,10.0,50,,77434,barrier
37234,F,1605520,10,512113,5648671,5.0,3,,77458,Fish barrier
37258,F,1606385,11,400728,5476791,5.0,,,77521,
37265,F,1606404,,,,4.8,13,,77526,fish barrier @FSR xing
37270,F,1606442,11,361789,5452364,1.5,,,77543,
37283,F,1607523,10,660868,5501610,2.5,40,,77563,falls with cascades in  background
37284,D,1607586,10,667112,5512484,0.7,5,,77594,control dam
37285,D,1607604,10,667708,5512505,0.5,8,,77602,dam
37292,F,1607654,10,662652,5509200,1.5,,,77620,photo of steps
37295,F,1607678,10,651284,5474097,30.0,,,77629,fall
37298,F,1607720,10,651388,5468020,2.0,,,77647,largest of two falls
37311,F,1608305,,,,1.0,,,77682,Boulder & 5WD falls may stop coho - lots of Coho at base. 35m above junction Lagins at Road may be a barrier to coho fry
37312,F,1608370,10,581258,6104314,20.0,8,848655,,falls
37317,F,1608370,10,581258,6104314,20.0,8,,77720,Bottom of falls exhibit cascade/pool morphology for 30m length and 20m descent.
37318,F,1608474,10,580365,6103683,4.0,0,,77724,
37451,F,1612995,9,575183,6036658,,,850644,,
37452,F,1612997,9,575199,6036756,,,850644,,
37453,F,1613155,9,579268,6023826,,,850722,,
37456,F,1613285,9,570368,6031793,7.0,,,78058,bedrock falls at mouth
37457,F,1613287,9,570439,6031790,6.0,,,78058,bedrock falls ~50 m upstream
37458,F,1613289,9,570497,6031790,3.0,,,78058,bedrock falls ~65 m upstream (no photo taken)
37464,F,1613319,9,577417,6018852,10.0,,,78076,falls near mouth
37466,F,1613325,9,566490,6035560,15.0,,,78078,numerous falls
37473,F,1613347,9,569346,6037277,15.0,,,78086,could not get a good photo
37474,F,1613351,9,571669,6038510,8.0,,,78088,Falls in reach 3 downstream of site
37475,F,1613356,9,570256,6031255,2.0,,,78091,falls - barrier to fish
37476,F,1613358,9,570270,6031334,4.0,,,78091,falls- barrier to fish
37479,F,1613368,9,570875,6030867,3.0,2,,78095,EFU at top of reach
37480,F,1613370,9,570993,6030474,4.0,2,,78095,
37482,F,1613378,9,576430,6037976,3.0,,,78099,cascade barrier at downstream end of reach
37486,F,1613391,9,574546,6032697,6.0,,,78104,
37487,F,1613393,9,574352,6032428,7.0,,,78104,
37491,F,1613403,9,576949,6032260,2.0,1,,78106,"in reach 2, 1.2 km upstream of reach 1"
37492,F,1613405,9,575450,6032227,4.0,,,78106,
37493,F,1613408,9,575924,6029948,6.0,,,78107,6m falls barrier
37495,F,1613413,9,576824,6029982,8.0,4,,78108,barrier in Reach 1
37560,F,1615585,10,318212,5551655,10.0,17,851842,,Large bedrock falls 60 m u/s of Mohun W. Rd. - barrier to u/s fish migration
37561,F,1615587,10,318226,5551681,4.0,3,851842,,Second set of falls 90 m u/s of Mohun W. Rd.
37562,F,1615627,10,326504,5552320,7.0,,851861,,"barrier to u/s fish migration. Roll 2, Frame 10 also of this falls."
37563,F,1615629,10,326360,5552459,6.0,,851861,,
37564,F,1615687,10,327891,5551309,,,851889,,"from FISS map, no height given, no photos taken"
37570,F,1616025,10,326250,5553485,11.0,,,78508,Falls with huge log jam wedged in it.
37572,D,1616031,10,328091,5555096,6.0,1,,78510,Concrete dam at upstream site boundary
37575,F,1616052,10,319590,5551989,1.5,,,78525,Falls at 61m.
37698,F,1616979,10,292360,5470619,8.3,,852380,,falls
37846,F,1618621,10,290632,5469034,4.3,,853066,,vertical F 100m below confluence with tributary
37864,F,1618749,10,292370,5471746,9.0,5,853112,,"Falls at start of reach, barrier to mainstem access, no photo"
37892,F,1618980,10,285321,5463203,11.0,,853200,,Fish Barrier
37899,F,1619068,10,290301,5476746,10.0,,853237,,series of falls on same photo R30F05
37900,F,1619070,10,290337,5476758,5.0,,853237,,series of falls on same photo R30F06
37901,F,1619072,10,290388,5476768,3.0,,853237,,series of falls on same photo R30F05
37902,F,1619074,10,290407,5476773,3.0,,853237,,series of falls on same photo R30F05
37913,F,1619213,10,299798,5471371,4.0,,,78543,
37914,F,1619215,10,299684,5471431,4.0,,,78543,
37916,D,1619223,10,283739,5457136,0.9,8,,78547,Wood dam supplies water to house 0+10m
37933,F,1619279,10,290399,5469161,2.9,,,78569,73m from site start
37947,F,1619328,10,299864,5459728,3.0,,,78590,"3m F , 5m C (GE) D possible fish barrier"
37949,F,1619333,10,300247,5460628,5.0,,,78591,"guessed ht- could not see face of falls, only water surface below."
37954,F,1619346,10,297130,5466834,5.5,,,78594,potential barrier
37956,F,1619351,10,299566,5466847,10.0,,,78595,probable fish barrier.  large BC up/down stream
37965,F,1619379,10,290983,5468333,7.7,0,,78605,R F barrier.  SA VO's below.  (1) See comments section (1)
37975,D,1619407,10,285725,5459732,1.0,3,,78613,DP ON DAM actually 30 cm wide
37979,D,1619419,9,717441,5465574,0.9,3,,78617,Small dam for waterline
37981,F,1619425,10,282958,5463903,6.0,3,,78619,"Barrier, also next frame,  r17f03"
37983,F,1619432,10,285284,5463078,7.7,0,,78622,Higher gradient above this falls
37985,F,1619438,10,286887,5470348,6.0,0,,78624,R
38002,F,1620054,10,628085,5846691,2.5,2,,78661,FIRST & SMALLEST OF 4 FALLSTOP OF SITE
38003,F,1620056,10,628071,5846698,3.0,,,78661,"THIRD FALLS, FOURTH IN BACKGROUND"
38008,F,1620082,10,622247,5843982,2.0,,,78669,BOTTOM OF SITE IMPASSABLE FALLS/CASCADE
38017,F,1620216,11,380851,5516747,9.0,,853593,,Fish barrier 9.0 m high waterfall.  CT stocked in Frisby Lake (u/s) in 1994
38021,F,1620256,11,351455,5461434,1.8,,853609,,Series of waterfalls
38034,F,1621840,11,346160,5472712,1.0,,854388,,Falls may be a barrier.  Fish noted U/S of barrier
38039,F,1621962,11,350955,5463980,1.5,,854444,,Falls at 0.5 miles u/s of W. Kettle R.
38042,D,1621976,11,348085,5468582,0.6,,854448,,0.6 m dam may restrict fish migration
38074,F,1622120,11,343609,5464850,3.5,3,,78729,Fish barrier
38091,F,1135323,11,370582,5458757,10.0,0,855171,,Observed from air (WSR'98)
38096,F,1622255,11,370904,5449639,1.0,0,,78790,795m upstream of culvert crossing. 0.3m deep pool in bedrock
38101,F,1622259,11,369446,5450138,1.2,0,,78804,boulder fall
38103,F,1135438,11,372136,5457689,1.3,0,,78825,Upstream view of 1.3 m falls.
38110,F,1135468,11,380755,5483517,4.0,1,,78843,4.0 m falls.
38111,F,1135472,11,396809,5472559,1.8,0,,78845,View of 1.8 m  falls.
38112,F,1622263,11,399468,5471457,0.9,,,78847,No jump pool will prevent fish passage.
38127,F,1622780,10,579397,5876226,0.6,0,,78871,0.15 m deep plunge pool.  Typical feature of reach.
38158,F,1622873,10,577940,5880771,1.0,0,,78910,No plunge pools.  Barrier to fish.
38160,F,1622878,10,580125,5880898,1.0,0,,78911,0.33 m plunge pool.  Located 1300 m upstream of Highway 26.  Bull trout captured in plunge pool of this feature.
38162,F,1622885,10,584044,5878398,1.5,0,,78914,Bedrock falls - length is 0.2 m with a 0.2 m plunge pool.  Located approximately 200 m upstream.
38165,F,1622894,10,586955,5876013,4.3,2,,78919,Falls.  Length is 1.7 m.
38169,F,1622907,10,588167,5876117,3.0,0,,78924,0.7 m plunge pool.  Definite barrier to fish.
38321,F,1623119,,,,2.5,4,859069,,approx 123m upstream from bottom of site NID 84609.
38323,F,1623125,8,682583,5887461,3.5,2,859070,,just above top of site
38326,F,1623151,8,681247,5888877,7.0,,859080,,"from Derek Tripp's report to TimberWest, 1996."
38327,F,1623239,8,681204,5885157,3.0,,859123,,"APPROX 120M U/S OF CONFLUENCE,GETS  STEEPER UPSTREAM."
38343,F,1623299,8,677440,5887624,4.0,4,859137,,approx 130m u/s from bottom of site NID 84406
38345,F,1623333,8,680019,5884016,6.0,,859152,,
38360,F,1623545,8,679623,5885196,8.0,10,859243,,
38361,F,1623547,8,679675,5885208,8.0,5,859243,,
38362,F,1623587,8,679936,5888045,4.0,,859262,,
38374,F,1623647,8,677298,5886943,5.0,3,,79084,In the middle of  the site.
38379,F,1623662,8,678578,5884613,25.0,20,,79087,Falls
38382,F,1623670,8,678139,5884730,1.5,1,,79088,25m upstream of lake. Length 0.2m.
38384,F,1623684,8,681003,5883562,6.0,4,,79093,Falls at bottom of reach ( top of reach 1).
38387,F,1623690,8,681073,5883621,6.0,10,,79093,Falls starts 85m upstream from bottom of site.
38424,F,1627575,9,490663,6093463,5.0,,860999,,
38425,F,1627577,9,490489,6093296,10.0,,860999,,
38426,F,1627579,9,490406,6093186,3.0,,860999,,
38427,F,1627657,9,499567,6091816,4.0,0,,79359,Falls located 150m. u/s from lake.
38429,F,1627683,9,498797,6113449,15.0,1,,79375,Falls ~ 160 m u/s of Nisga'a Hwy.
38430,F,1627689,9,501235,6106942,10.0,25,,79378,Falls barrier to fish migration.  207m. u/s from confluence.
38431,F,1627696,9,509502,6102557,2.0,2,,79382,200M. u/s of lake.
38432,F,1627698,9,509506,6102562,3.0,3,,79382,
38433,F,1627707,9,502518,6102947,6.0,10,,79388,"u/s view of falls at road crossing, 80% gradient."
38434,F,1627710,9,502164,6101037,5.0,,,79389,Falls 227m d/s from road crossing.
38436,F,1627717,9,490464,6102968,4.0,4,,79391,
38439,F,1629197,10,450331,6508988,1.2,,,79427,~30m from downstream end of site.
38440,F,1629199,10,450320,6508984,1.7,,,79427,~40m from downstream end of site.
38453,F,1629738,10,458354,6563578,10.0,,861952,,Photo shows face that stream flows over from wetland during freshet.
38455,F,1630070,10,454021,6562540,,,862117,,Fish barrier.
38457,F,1630200,10,447759,6563151,5.0,,862180,,Fish barrier.
38461,F,1630260,10,445936,6561509,20.0,,862206,,Fish barrier.
38462,F,1630262,10,446059,6561620,5.0,,862206,,Fish barrier.
38463,F,1630306,10,446308,6560116,5.0,,862227,,Series of three waterfalls.  Fish barriers.
38464,F,1630332,10,445946,6558882,8.0,8,862239,,Waterfall over 45 degree slope.
38466,F,1630508,10,457433,6555525,5.0,10,862325,,Series of waterfalls.  First waterfall is 10m high.  Second is 5m high.
38467,F,1630520,10,457280,6554797,10.0,,862330,,Fish barrier.
38468,F,1630556,10,455489,6559205,,,862347,,Fish barrier.
38469,F,1630560,10,455448,6559445,,,862348,,"Gradient barrier.  No access, small fall, very confined."
38470,F,1630596,10,454537,6554246,,,862365,,Fish barrier.
38471,F,1630702,10,452785,6558597,15.0,,862417,,Series of waterfalls which are fish barriers.  First fall is 15m high.  Second is 10m high.
38475,F,1630804,10,457504,6555822,1.5,1,,79487,"At reach break, note length = 0.4m"
38477,F,1630828,10,453896,6564231,1.0,,,79497,Possible fish barrier ~5m from confluence.
38480,F,1630876,10,458055,6559479,1.0,2,,79518,10m upstream from downstream end of site.  Length = 1.5m.
38606,F,1638530,10,583870,6058006,,,866133,,From helicopter.
38607,F,512493,10,593383,6059974,1.9,1,866286,,280m downstream of lake (1.15m to 30cm ledge).
38608,F,512495,10,593329,6059987,3.5,1,866286,,303m downstream of lake.
38609,F,512615,10,591959,6060831,3.0,,866345,,Aerial observation.  Location N 54 41 23 W 121 34 90
38613,F,1639506,10,579518,6046207,7.0,,866621,,
38622,F,1639638,10,578789,6053875,8.0,1,,79957,Aerial photo of bedrock falls with deep plunge pool
38629,F,1639689,10,579498,6046799,2.4,0,,79980,Covered with moss
38630,F,1639709,10,584064,6047108,1.2,0,,79995,1.2m bedrock falls - barrier
38632,F,1639737,10,586956,6048882,15.0,0,,80014,"129.7 m upstream, position N 54 34 67.9 W 121 39 33"
38634,F,1639778,10,582299,6055402,1.2,0,,80041,0.5 m plunge pool at base of 4 connected features
38638,F,1639781,10,582428,6055338,1.0,0,,80042,"1m drop over LWD - no plunge pool, 12m u/s"
38643,F,1639807,10,585256,6056212,15.0,2,,80056,Barrier is a 15m waterfall with two short benches
38644,F,1639807,10,585256,6056212,15.0,2,,80056,Barrier is a 15m waterfall with two short benches
38645,F,1639807,10,585256,6056212,15.0,2,,80056,Barrier is a 15m waterfall with two short benches
38646,F,1639807,10,585256,6056212,15.0,2,,80056,Barrier is a 15m waterfall with two short benches
38659,F,1639828,10,593538,6059924,7.9,2,,80068,173m d/s of lake - significant barrier to fish.
38660,F,1639828,10,593538,6059924,7.9,2,,80068,"Aerial photo, also shows 1.4m falls u/s"
38661,F,1639828,10,593538,6059924,7.9,2,,80068,"Aerial photo, also shows 1.4m falls u/s"
38662,F,1639830,10,593624,6059888,1.4,0,,80068,160m d/s of Tlooki Lake
38663,F,1639839,10,590158,6060330,1.5,0,,80078,"Falls on small stream without a plunge pool, located at 54 40.77 121 36.02."
38668,F,1639875,10,584102,6053921,2.2,0,,80105,2.2m falls with deep plunge pool
38669,F,1639875,10,584102,6053921,2.2,0,,80105,2.2m falls with deep plunge pool
38670,F,1639875,10,584102,6053921,2.2,0,,80105,2.2m falls with deep plunge pool
38671,F,1639878,10,586596,6054970,2.0,0,,80106,Aerial photo of 3 falls at u/s reach break
38672,F,1639878,10,586596,6054970,2.0,0,,80106,Aerial photo of 3 falls at u/s reach break
38673,F,1639878,10,586596,6054970,2.0,0,,80106,Lowest of 3 falls at u/s reach break
38674,F,1639878,10,586596,6054970,2.0,0,,80106,Lowest of 3 falls at d/s reach break
38675,F,1639881,10,586656,6054980,6.0,1,,80107,Photo of short cascades at top of 6m falls.
38676,F,1639881,10,586656,6054980,6.0,1,,80107,Photo of short cascades at top of 6m falls.
38677,F,1639881,10,586656,6054980,6.0,1,,80107,Aerial photo of 3 falls at u/s reach break
38678,F,1639881,10,586656,6054980,6.0,1,,80107,Base of 6m falls with large plunge pool.
38679,F,1639881,10,586656,6054980,6.0,1,,80107,Base of 6m falls with large plunge pool.
38680,F,1639881,10,586656,6054980,6.0,1,,80107,"Aerial photo of 6m falls taken Jul 21, 1998"
38681,F,1639881,10,586656,6054980,6.0,1,,80107,"Aerial photo of 6m falls taken Jul 21, 1998"
38682,F,1639883,10,586657,6054956,1.5,0,,80107,"Middle falls, not accessed from ground, shows 3 sets of falls"
38683,F,1639881,10,586656,6054980,6.0,1,,80107,"Aerial photo of 6m falls, also shows middle falls (NID 301)"
38684,F,1639890,10,591363,6063900,2.1,0,,80111,2 falls of 2.1 and 1.7m (NID 304) with 4m bench which lacks significant plunge pool (mainly bedrock).
38685,F,1639892,10,591430,6063680,4.5,0,,80111,"Bedrock pool >2m deep, 270m d/s of u/s falls (NID 843 & 304), couldn't get UTMs"
38687,F,1639896,10,591515,6063492,10.5,0,,80111,"370m d/s of u/s falls (NID 843 & 304), a 40m long x 14m high cascades (NID 305) occurs above here."
38688,F,1639896,10,591515,6063492,10.5,0,,80111,"370m d/s of u/s falls (NID 843 & 304), a 40m long x 14m high cascades (NID 305) occurs above here."
38689,F,1639898,10,591363,6063900,1.7,0,,80111,2 falls of 2.1 (NID843) and 1.7m with 4 m bench which lacks significant plunge pool (mainly bedrock)
38690,F,1639902,10,592127,6064840,5.0,1,,80112,"v. large boulder & fractured bedrock, most of flows through crevices and not visible at surface"
38691,F,1639906,10,596158,6063913,2.0,2,,80114,1.5m plunge pool below falls
38695,F,1639931,10,570639,6054142,1.1,0,,80130,15m u/s of site start - LWD falls - not permanent but is a barrier now.
38699,F,1639947,10,576236,6046232,4.5,0,,80138,565m u/s; 2 steps - 2.1m (NID 306) & 4.5m.
38700,F,1639949,10,576882,6045558,2.1,0,,80138,562m u/s; 2 steps - 2.1m & 4.5m (NID 878).
38703,F,1639972,10,578253,6043926,3.3,1,,80149,bedrock falls - barrier to fish
38718,F,1640002,10,588033,6060749,2.0,0,,80169,2m bedrock falls with 0.75m deep plunge pool.
38723,F,1640718,10,311528,5541801,12.0,,866940,,observed CCT in pool below falls
38741,F,1640834,10,306656,5540753,7.0,,,80217,Bedrock falls at top of site.  Barrier to u/s fish migration.
38761,F,57743,10,630844,5997289,2.9,,,80427,May be passable at higher flows
38762,F,57743,10,629062,5998103,0.6,,,80428,Creates huge pool
38766,F,1643249,10,545936,5916902,0.9,1,868027,,0.9 x 0.7m falls; 1200m upstream of road.
38778,F,1644509,10,534853,5911224,1.3,,,80447,1.3m fall with 0.2m plunge pool located 100m upstream of the confluence.
38789,F,1644591,10,539368,5926418,1.1,0,,80507,1.1m x .1m falls associated with large boulder with a 28cm plunge pool.
38791,F,1644595,10,539357,5926425,0.8,,,80507,"0.8m falls associated with boulders with a 0.14m plunge pool, located 110m upstream."
38792,F,1644597,10,539336,5926440,0.6,,,80507,0.6m falls 146m upstream.
38793,F,1644599,10,539399,5926388,0.7,0,,80507,0.65m x 0.2m falls 38m upstream associated with boulders.
38798,F,1644635,10,540279,5913841,0.8,,,80533,0.4m pool
38800,F,1644648,10,530306,5912067,1.1,0,,80542,"Falls over 1 boulder and consolidated clay, 50m upstream, barrier to fish."
38803,F,1644655,10,530230,5910993,1.2,0,,80543,"At Naver, not downcutting due to low energy."
38826,F,1644745,10,547550,5909429,1.2,1,,80587,"0.7 and 0.5m drops with no plunge pool between, barrier to fish, 20m upstream."
38827,F,1644748,10,547609,5909086,1.2,,,80588,1.2m falls
38832,F,1644781,10,553800,5915330,0.6,,,80611,"0.15m plunge pool, barrier to fish."
38837,F,1644808,10,545639,5913852,4.0,10,,80628,Chute/fall complex
38848,F,1644852,10,554053,5922205,0.6,,,80650,
38849,F,1644854,10,554041,5922222,0.7,,,80650,
38853,F,1644872,10,545737,5922333,0.9,,,80660,"Log drop to 0.75m pool, not a barrier."
38854,F,1644875,10,545120,5922072,1.6,0,,80661,60m upstream
38858,F,1644887,10,545282,5921997,1.1,0,,80665,20m upstream
38859,F,1644889,10,545282,5921997,0.0,0,,80665,25m upstream
38862,F,1644902,10,547794,5909472,0.7,,,80672,Barrier to juveniles but not adults.
38863,F,1644904,10,547831,5909467,6.2,2,,80672,"Bedrock falls, barrier to all fish."
38869,F,1644933,10,532796,5912659,1.0,,,80689,0.95m fall with 0.15m pool
38878,F,1644975,10,553718,5908427,0.5,,,80713,No pool above or below.
38882,F,1644991,10,546461,5909493,0.6,0,,80721,"0.6m falls over boulders, 70m upstream."
38884,F,1645006,10,531658,5921663,1.1,,,80732,"Natural drop in bed, barrier to fish."
38886,F,1645020,10,548828,5918038,0.6,0,,80742,No plunge pool.
38887,F,1645022,10,548828,5918038,0.4,0,,80742,0.2m plunge pool
38888,F,1645028,10,551918,5922622,3.0,1,,80746,0.7 m long.  Overtop old road
39009,F,675326,,,,5.0,,869652,,
39010,F,675372,,,,8.0,,869674,,
39011,F,675822,10,297038,6019430,10.0,,869898,,
39015,F,680708,,,,15.0,,870797,,
39016,F,680714,,,,10.0,,870799,,
39017,F,680716,,,,20.0,,870799,,
39018,F,680772,,,,20.0,,870826,,
39022,F,680994,,,,10.0,,870933,,
39023,F,681006,,,,20.0,,870938,,
39024,F,681014,,,,25.0,,870941,,
39026,F,681044,,,,10.0,,870954,,
39029,F,681314,,,,5.0,,871086,,
39030,F,681316,,,,3.0,,871086,,
39032,F,681414,10,363641,6016910,15.0,,871133,,Also historical as 8m high
39033,F,681432,,,,5.0,,871141,,
39034,F,681526,,,,5.0,,871187,,possible?
39044,F,682219,10,295848,6013420,9.0,,,81240,LOCATED 170M D/S FROM ROAD CROSSING. Impassable to all fish species.
39047,F,682238,10,311569,6058670,5.1,,,81253,"15m from falls, 34% gradient, impassable to all fish; followed by 3m and 2m falls; photo at 1228"
39050,F,682254,10,313588,6055980,10.0,,,81263,"impassable to all fish, location at the end of reach 3"
39051,F,682257,10,313647,6055620,5.0,,,81264,"set of 2 falls, distance between 60m"
39052,F,682259,,,,5.0,,,81264,
39054,F,682272,10,312534,6055030,14.0,,,81273,1728 - impassable to all fish
39058,F,682293,10,316218,6055440,3.0,,,81286,located at end of reach - impassable to all fish
39059,F,682300,10,317092,6053590,20.0,,,81291,located 482m d/s from Augier road crossing. (as mapped)
39060,F,682303,10,317059,6053240,7.0,,,81292,225m d/s from augier road crossing (at bend to north).
39063,F,682330,,,,13.0,,,81313,"Located as identified on air photos, FISS."
39068,F,1647164,9,637486,6345430,15.0,10,871646,,Fish barrier.
39070,F,1649858,10,477824,6230292,2.5,4,872998,,Deep plunge pool at bottom.
39071,F,1649860,10,477859,6230331,6.0,12,872999,,
39072,F,1649936,10,498219,6208075,15.0,10,873043,,Two Falls
39073,F,1649946,10,502549,6202466,20.0,20,873047,,
39079,F,1650076,10,502166,6201817,14.0,8,873106,,
39083,F,1650148,10,513702,6134781,4.0,2,873138,,
39084,F,1650262,10,510392,6126613,10.0,2,873194,,Impassable barrier
39085,F,1650398,10,510828,6134565,5.0,2,873261,,
39086,F,1650454,10,512644,6133270,3.0,2,873288,,
39090,F,1650958,10,355767,6209139,10.0,4,873536,,Fish captured above falls.
39094,F,1651262,10,502600,6199687,10.0,6,,81426,Top end of site.
39098,F,1651278,10,506918,6125643,2.0,12,,81430,Falls from helicopter
39101,F,1651322,10,510186,6131160,1.5,2,,81449,Water fall
39103,F,1651348,10,355900,6291525,2.0,15,,81460,Falls at top of site.
39104,F,1651350,10,355903,6291535,4.0,1,,81460,Falls at top of site (2nd set).  Length actually estimated at 0.5m.
39108,F,1651416,10,334888,6284003,6.0,4,,81489,100 metres from bottom of site
39109,F,1651420,10,336267,6281774,2.0,2,,81490,Likely a fish barrier.  Length actually measured at 1.5m.
39117,F,1651780,10,695805,5675746,3.0,,873755,,
39120,F,1651898,10,658975,5653223,8.0,,873811,,located during helicopter overflight
39124,F,1652397,10,652362,5651624,,,874057,,noted during overflight
39150,D,1655983,10,680319,5659210,2.0,50,875824,,
39152,D,1656063,10,679014,5651961,,,875862,,FRXS
39153,D,1656507,10,678449,5651222,,,876083,,FRXS
39154,D,1656511,10,677256,5651450,,,876084,,FRXS
39160,F,1656785,10,679849,5661433,1.5,,876215,,
39170,D,1657243,10,680725,5646161,,,876435,,
39177,F,1657427,10,679450,5672176,1.0,,876520,,
39184,F,1658203,10,676159,5661195,,,876901,,
39202,F,1658894,10,652862,5659056,1.0,0,,81552,Barrier to fish migration
39215,F,1658943,10,661265,5655768,3.0,,,81575,
39217,F,1658947,10,661744,5655747,3.0,,,81575,
39225,F,586270,10,689444,5650808,20.0,15,,81599,falls @ 13km up Jamieson FSR
39236,D,1659015,10,678353,5670395,0.5,1,,81620,Manmade dam @ 0 m U/s.
39249,F,1659713,10,602295,5555638,3.0,0,,81693,Vertical falls ~220m upstream of highway
39250,F,1659715,10,602090,5555638,2.0,0,,81693,Vertical falls ~20m upstream of highway
39298,D,1661869,10,478759,5920263,0.0,0,,81887,SWD jam with 1 piece of LWD. #3 in dipnet.  Water backed up behind LWD.  Approximately 0.9 m deep in this area.
39337,F,1664582,11,517101,5533138,2.0,,,82010,Falls.  Fish barrier.
39338,F,1664590,11,517849,5533120,2.5,,,82013,falls. Fish barrier.
39339,F,1664606,11,521621,5527400,4.0,,,82020,fish barrier.
39343,F,1666289,9,507890,6024106,6.0,,,82065,Barrier to fish migration.
39344,F,1666295,9,508704,6019953,1.0,,,82067,5m. u/s of confluence.
39345,F,1666306,9,520025,6027410,15.0,,,82076,Approx. location. u/s of sample site.
39346,F,1666306,9,520025,6027410,15.0,,,82076,2nd photo of same falls.
39347,F,1666310,9,520025,6027410,10.0,,,82078,500m d/s of sample site.
39379,F,1667634,10,617547,5834237,2.0,0,882070,,Aerial view of 2 m (estimated) falls
39389,F,1667848,10,327528,6125006,7.0,,,82348,"FALLS, 1.5 M WIDE"
39392,F,1667874,10,328276,6125228,0.7,,,82358,"215 M U/S FROM LOWER REACH BREAK, .5 M HIGH"
39402,F,1668271,10,493248,5904945,1.0,0,,82381,1.0 m falls over rock.  Permanent barrier located ~80 m upstream.
39405,F,1668321,10,500679,5909773,0.8,0,,82403,0.8m debris fall into 0.05m plunge pool.  Non-permanent barrier.
39409,F,1668331,10,500208,5912256,0.7,,,82404,"Located ~15m upstream of confluence, barrier to fish passage."
39411,F,1668359,10,501734,5907988,0.5,0,,82416,0.5 m drop into 0.08 m plunge pool.
39420,F,1668446,11,419662,5784135,1.5,,882355,,waterfalls off end of log
39422,F,1668502,11,419012,5788994,0.9,0,882382,,121m u/s mouth created by lwd
