stream_crossing_id,user_barrier_status,watershed_group_code,reviewer_name,review_date,notes
57589,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57594,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57597,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57598,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57599,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
57604,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123820,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123821,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123822,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123824,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123825,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123826,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123842,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123843,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123844,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123849,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123850,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123853,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123854,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123884,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123885,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123887,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123888,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123904,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123906,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123907,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123909,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123912,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123915,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123917,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123918,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123919,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123920,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123921,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123922,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123923,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123924,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123925,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123926,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123927,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123928,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123929,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123930,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123933,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123934,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123935,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123937,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123938,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123941,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123944,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123950,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
123952,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124063,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124075,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124084,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124094,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124095,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124109,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124114,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124115,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124121,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124124,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124125,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124126,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124127,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124129,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124131,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124132,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124136,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124143,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124145,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124149,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124154,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124246,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124250,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124255,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124260,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124262,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124263,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124264,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124266,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124270,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124273,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124300,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124301,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124302,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124303,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124304,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124305,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124306,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124322,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124323,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124325,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124327,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124328,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124329,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124330,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124331,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124335,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124345,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124347,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124350,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124352,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124353,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124357,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124363,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124369,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124370,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124373,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124375,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124376,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124378,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124389,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124390,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
124400,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125903,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125908,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125909,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125911,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125920,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125921,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125924,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125925,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125928,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125931,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125942,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125947,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125960,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125962,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125963,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125964,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125974,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125975,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125977,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125978,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125984,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125988,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125989,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125990,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125991,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125992,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125993,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
125999,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126002,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126004,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126012,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126013,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126014,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126019,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126020,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126022,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126023,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126024,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126025,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126026,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126400,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126401,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126403,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126404,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126407,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126408,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126409,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126410,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126411,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126413,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126414,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126416,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126418,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126419,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126420,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126421,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126422,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126423,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126424,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126426,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126427,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126428,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126429,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126430,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126432,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126433,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126434,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126435,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126436,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126437,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126439,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126441,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126445,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126447,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126448,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126451,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126452,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126453,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126455,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126456,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126461,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126462,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126463,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126464,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126465,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126466,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126467,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126469,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126472,PASSABLE,HORS,NMW,2021-01-01,based on assessment comments (and imagery review where required)
126478,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126479,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126480,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126481,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126482,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126483,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126484,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126500,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126502,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126503,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126504,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126505,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126506,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126509,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126514,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126516,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126517,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126522,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126523,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126524,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126526,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126527,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126533,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126537,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126539,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126540,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126542,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126566,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126567,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126571,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126579,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126580,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126581,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126582,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126583,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126584,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126585,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126586,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126587,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126589,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126591,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126592,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126597,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126598,BARRIER,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126599,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
126602,PASSABLE,HORS,CWF,2021-01-01,based on assessment comments (and imagery review where required)
196941,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
196944,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
196945,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
196947,PASSABLE,LNIC,LB,2024-04-09,"This is a ford, PSCIS barrier_status = UNKNOWN, edit existing record in fix table to PASSABLE"
196957,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
196964,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
196971,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
196973,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
196974,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
196975,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
196978,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
196981,PASSABLE,LNIC,LB,2024-04-09,"This is a ford, PSCIS barrier_status = UNKNOWN, edit existing record in fix table to PASSABLE"
196983,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
196984,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
196985,PASSABLE,LNIC,LB,2024-04-09,"This is a ford, PSCIS barrier_status = UNKNOWN, edit existing record in fix table to PASSABLE"
196998,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
197003,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
197004,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
197005,PASSABLE,LNIC,LB,2024-04-09,"This is a ford, PSCIS barrier_status = UNKNOWN, edit existing record in fix table to PASSABLE"
197007,PASSABLE,LNIC,LB,2024-04-09,"This is a ford, PSCIS barrier_status = UNKNOWN, edit existing record in fix table to PASSABLE"
197009,PASSABLE,LNIC,LB,2024-04-09,"This is a ford, PSCIS barrier_status = UNKNOWN, edit existing record in fix table to PASSABLE"
197012,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
197015,PASSABLE,LNIC,LB,2024-04-09,"This is a ford, PSCIS barrier_status = UNKNOWN, edit existing record in fix table to PASSABLE"
197016,PASSABLE,LNIC,LB,2024-04-09,"This is a ford, PSCIS barrier_status = UNKNOWN, edit existing record in fix table to PASSABLE"
197028,PASSABLE,LNIC,LB,2024-04-09,"This is a ford, PSCIS barrier_status = UNKNOWN, edit existing record in fix table to PASSABLE"
197029,PASSABLE,LNIC,LB,2024-04-09,"This is a ford, PSCIS barrier_status = UNKNOWN, edit existing record in fix table to PASSABLE"
197030,BARRIER,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
197032,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
197033,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
197034,PASSABLE,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
197038,BARRIER,LNIC,CWF,2021-01-01,based on assessment comments (and imagery review where required)
197040,PASSABLE,LNIC,LB,2024-04-09,"This is a ford, PSCIS barrier_status = UNKNOWN, edit existing record in fix table to PASSABLE"
197535,PASSABLE,ELKR,NJO,2021-01-01,Manual review
197536,PASSABLE,ELKR,NJO,2021-01-01,Manual review
197727,PASSABLE,ELKR,NJO,2021-01-01,Manual review
112328,PASSABLE,ELKR,NJO,2021-01-01,Manual review
50227,PASSABLE,ELKR,NMW,2021-01-01,Manual review
50262,PASSABLE,ELKR,NMW,2021-01-01,Manual review
50208,PASSABLE,ELKR,NMW,2021-01-01,Manual review
50179,PASSABLE,ELKR,NMW,2021-01-01,Manual review
50186,PASSABLE,ELKR,NMW,2021-01-01,Manual review; deactivated
50174,PASSABLE,ELKR,NMW,2021-01-01,Manual review; deactivated
57596,PASSABLE,HORS,NMW,2021-01-01,"Field assessment, no structure"
57470,PASSABLE,HORS,NMW,2021-01-01,"Actually a PSCIS location issue, but temporary fix for Horsefly workshop updates"
197763,PASSABLE,HORS,TMK,2022-11-28,ford
197761,PASSABLE,HORS,TMK,2022-11-28,ford crossing
123776,PASSABLE,BULK,TMK,2022-12-20,recent bridge replacement
197955,PASSABLE,BULK,TMK,2022-12-20,ford
197914,PASSABLE,BULK,TMK,2022-12-20,ford crossing
197964,PASSABLE,BULK,TMK,2022-12-20,based on assessment comments (and imagery review where required)
197913,PASSABLE,BULK,TMK,2022-12-20,ford crossing
1006800298,PASSABLE,HORS,TMK,2022-02-07,no crossing
1006800581,PASSABLE,HORS,TMK,2022-02-07,passable in PSCIS
1006801130,PASSABLE,HORS,TMK,2022-02-07,no crossing
1006801356,PASSABLE,HORS,TMK,2022-02-07,no crossing
195672,PASSABLE,BOWR,SS,2023-01-31,Imagery Review
195712,PASSABLE,BOWR,SS,2023-01-31,"Manual review, Imagery Review"
195632,PASSABLE,BOWR,SS,2023-01-31,Imagery Review
195652,PASSABLE,BOWR,SS,2023-01-31,Ford Crossing; Imagery Review
195640,PASSABLE,BOWR,SS,2023-01-31,Ford Crossing; Imagery Review
197888,PASSABLE,LNIC,TMK,2023-01-31,Ford Crossing
57621,PASSABLE,PARS,MW,2023-08-11,Bridge; Imagery Review
6731,PASSABLE,PARS,MW,2023-08-14,Bridge; Imagery Review
125204,PASSABLE,PARS,MW,2023-08-14,Bridge; Imagery Review
197962,PASSABLE,MORR,MW,2023-08-21,Bridge; Imagery Review
198872,PASSABLE,HORS,MC,2024-03-14,"Abandoned culvert in stream, but is not a barrier. Also 197761 is a duplicate PCSIS point."
198109,PASSABLE,BULK,LB,2024-04-03,"PSCIS comments indicate a transmission line with a ford, but no crossing structure."
198111,PASSABLE,BULK,LB,2024-04-03,"PSCIS comments indicate it is a walking trail with a ford, but no crossing structure."
57944,POTENTIAL,BULK,LB,2024-04-03,Based on local knowledge this structure should be classified as potential.
123446,POTENTIAL,BULK,LB,2024-04-03,Based on local knowledge this structure should be classified as potential.
195944,POTENTIAL,BULK,LB,2024-04-03,Based on local knowledge this structure should be classified as potential.
197663,POTENTIAL,BULK,LB,2024-04-03,PSCIS assessment comment indicates this structure is a potential barrier.
197976,POTENTIAL,BULK,LB,2024-04-03,PSCIS assessment comment indicates this structure is a potential barrier.
123770,POTENTIAL,BULK,LB,2024-04-03,Based on local knowledge this structure should be classified as potential.
197018,PASSABLE,LNIC,LB,2024-04-09,"This is a ford, PSCIS barrier_status = UNKNOWN, edit existing record in fix table to PASSABLE"
197017,PASSABLE,LNIC,LB,2024-04-09,"This is a ford, PSCIS barrier_status = UNKNOWN, edit existing record in fix table to PASSABLE"
196200,PASSABLE,TABR,SN,2024-06-03,"Crossing has been remediated, see https://news.gov.bc.ca/releases/2020TRAN0099-001219"
196223,PASSABLE,TABR,SN,2024-06-03,Imagery clearly shows crossing has been remediated with a bridge installation
