modelled_crossing_id,structure,watershed_group_code,reviewer_name,review_date,source,notes
23201124,NONE,UNTH,KK,2022-03-07,Bing/Google/ESRI imagery,no crossing - mapping error
19100598,NONE,STHM,KK,2022-03-07,Bing/Google/ESRI imagery,no visible stream
23201123,NONE,UNTH,KK,2022-03-07,Bing/Google/ESRI imagery,no crossing - mapping error
14902606,NONE,NARC,KK,2022-03-07,Bing/Google/ESRI imagery,no visible road
14900800,NONE,NARC,KK,2022-03-07,Bing/Google/ESRI imagery,no visible road
19100596,NONE,STHM,KK,2022-03-07,Bing/Google/ESRI imagery,no visible stream
9902986,NONE,LCHL,KK,2022-03-07,Bing/Google/ESRI imagery,no visible road
9901954,NONE,LCHL,KK,2022-03-07,Bing/Google/ESRI imagery,no visible crossing
19701914,OBS,TABR,KK,2022-03-07,Bing/Google/ESRI imagery,
3501215,NONE,COTR,KK,2022-03-07,Bing/Google/ESRI imagery,no visible road
9901955,NONE,LCHL,KK,2022-03-07,Bing/Google/ESRI imagery,no visible crossing
14900801,NONE,NARC,KK,2022-03-07,Bing/Google/ESRI imagery,no visible road
14900944,NONE,NARC,KK,2022-03-07,Bing/Google/ESRI imagery,no visible road
19100556,NONE,STHM,KK,2022-03-07,Bing/Google/ESRI imagery,no visible stream
24734607,NONE,SUST,KK,2022-03-07,Bing/Google/ESRI imagery,no visible stream
3501214,NONE,COTR,KK,2022-03-07,Bing/Google/ESRI imagery,no visible road
20501782,NONE,THOM,KK,2022-03-07,Bing/Google/ESRI imagery,no visible stream
11501875,NONE,LNTH,KK,2022-03-07,Bing/Google/ESRI imagery,no crossing
11502721,NONE,LNTH,KK,2022-03-07,Bing/Google/ESRI imagery,no visible road
24714026,OBS,LNTH,KK,2022-03-07,Bing/Google/ESRI imagery,to check - possible bridge
12202046,OBS,LSAL,KK,2022-03-07,Bing/Google/ESRI imagery,to check - possible bridge
13905806,NONE,MORK,KK,2022-03-07,Bing/Google/ESRI imagery,no visible road
11501158,NONE,LNTH,KK,2022-03-07,Bing/Google/ESRI imagery,no visible road
24301046,OBS,VICT,KK,2022-03-07,Bing/Google/ESRI imagery,
24300605,OBS,VICT,KK,2022-03-07,Bing/Google/ESRI imagery,
19500029,NONE,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
11500186,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
19500359,NONE,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
19500245,NONE,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
11502175,OBS,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,to check - possible bridge
19500406,NONE,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
19500351,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,to check - possible bridge
19500394,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,
8301165,OBS,KISP,KK,2022-03-08,Bing/Google/ESRI imagery,
19500031,NONE,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
19500388,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,
24709788,OBS,KISP,KK,2022-03-08,Bing/Google/ESRI imagery,
24723468,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,to check - possible bridge
19500391,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,
19500243,NONE,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
19500246,NONE,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
23200459,NONE,UNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
23200460,NONE,UNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
23200461,NONE,UNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
23200462,NONE,UNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
11501584,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
23201204,NONE,UNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
23201205,NONE,UNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
23200458,NONE,UNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
23201206,NONE,UNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
23203739,OBS,UNTH,KK,2022-03-08,Bing/Google/ESRI imagery,to check - possible bridge
8801483,NONE,KLUM,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
8800291,NONE,KLUM,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
11501416,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no crossing - mapping error
19102765,NONE,STHM,KK,2022-03-08,Bing/Google/ESRI imagery,no stream visible
19102288,NONE,STHM,KK,2022-03-08,Bing/Google/ESRI imagery,no stream visible
11500550,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
24704041,OBS,KISP,KK,2022-03-08,Bing/Google/ESRI imagery,
11500589,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
11500551,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
23203421,NONE,UNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
8301295,NONE,KISP,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
8301252,OBS,KISP,KK,2022-03-08,Bing/Google/ESRI imagery,
24716030,OBS,MSKE,KK,2022-03-08,Bing/Google/ESRI imagery,
19102323,NONE,STHM,KK,2022-03-08,Bing/Google/ESRI imagery,no steam visible
19102322,NONE,STHM,KK,2022-03-08,Bing/Google/ESRI imagery,no steam visible
8500672,NONE,KITR,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
8501010,OBS,KITR,KK,2022-03-08,Bing/Google/ESRI imagery,to check - possible bridge
24734603,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,to check - possible bridge
24723474,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,to check - probable bridge
19500399,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,
19500396,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,to check - possible bridge
19500393,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,
19500383,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,to check - probable bridge
19500357,NONE,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
19500355,NONE,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
19500348,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,
19500339,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,to check - possible bridge
19500338,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,
19500318,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,
19500248,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,
19500244,NONE,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
19500101,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,to check - possible bridge
19500005,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,to check - possible bridge
24000140,NONE,USKE,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
24000055,FORD,USKE,KK,2022-03-08,Bing/Google/ESRI imagery,no visible structure
24000141,FORD,USKE,KK,2022-03-08,Bing/Google/ESRI imagery,no visible structure
11501457,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
24000065,FORD,USKE,KK,2022-03-08,Bing/Google/ESRI imagery,NULLno visible structure
11501414,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no crossing - mapping error
19101736,NONE,STHM,KK,2022-03-08,Bing/Google/ESRI imagery,no stream visible
11500696,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
23801739,OBS,USHU,KK,2022-03-08,Bing/Google/ESRI imagery,to check - possible bridge
19101735,NONE,STHM,KK,2022-03-08,Bing/Google/ESRI imagery,no stream visible
11500682,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
11500681,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
24000064,FORD,USKE,KK,2022-03-08,Bing/Google/ESRI imagery,no visible structure
23800821,OBS,USHU,KK,2022-03-08,Bing/Google/ESRI imagery,
24738766,NONE,KLUM,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
11500669,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
11501388,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
8500910,NONE,KITR,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
8800158,FORD,KLUM,KK,2022-03-08,Bing/Google/ESRI imagery,no visible structure
8500665,OBS,KITR,KK,2022-03-08,Bing/Google/ESRI imagery,to check - possible bridge
8801361,NONE,KLUM,KK,2022-03-08,Bing/Google/ESRI imagery,no crossing - mapping error
24000050,FORD,USKE,KK,2022-03-08,Bing/Google/ESRI imagery,no visible structure
8801525,NONE,KLUM,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
11500789,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
8801528,NONE,KLUM,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
8801204,OBS,KLUM,KK,2022-03-08,Bing/Google/ESRI imagery,
8801233,OBS,KLUM,KK,2022-03-08,Bing/Google/ESRI imagery,to check - probable bridge
8801529,NONE,KLUM,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
11500200,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
11500199,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
8500674,NONE,KITR,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
19100306,NONE,STHM,KK,2022-03-08,Bing/Google/ESRI imagery,no steam visible
8301939,OBS,KISP,KK,2022-03-08,Bing/Google/ESRI imagery,
11500198,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
11500197,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
11500196,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
11500194,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
8301940,OBS,KISP,KK,2022-03-08,Bing/Google/ESRI imagery,
8301997,OBS,KISP,KK,2022-03-08,Bing/Google/ESRI imagery,to check - possible bridge
11500193,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
12400369,NONE,LSKE,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
23204517,NONE,UNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
24737503,NONE,UNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible crossing
19500390,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,
19103258,NONE,STHM,KK,2022-03-08,Bing/Google/ESRI imagery,no steam visible
19500389,NONE,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
19106114,NONE,STHM,KK,2022-03-08,Bing/Google/ESRI imagery,no stream visible
19500373,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,to check - probable bridge
24723469,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,to check - probable bridge
19500316,NONE,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,no visible road
8302223,OBS,KISP,KK,2022-03-08,Bing/Google/ESRI imagery,
24723473,OBS,SUST,KK,2022-03-08,Bing/Google/ESRI imagery,
11500191,NONE,LNTH,KK,2022-03-08,Bing/Google/ESRI imagery,no visible stream
19107041,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
13900458,NONE,MORK,KK,2022-03-09,Bing/Google/ESRI imagery,no visible road
13900460,NONE,MORK,KK,2022-03-09,Bing/Google/ESRI imagery,no visible road
13900318,NONE,MORK,KK,2022-03-09,Bing/Google/ESRI imagery,no visible road
13903239,NONE,MORK,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
13903237,NONE,MORK,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
13903238,NONE,MORK,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
13903240,NONE,MORK,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
13903241,NONE,MORK,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
13903296,NONE,MORK,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
17500665,NONE,SAJR,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
17500055,NONE,SAJR,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
20507285,NONE,THOM,KK,2022-03-09,Bing/Google/ESRI imagery,no crossing - mapping error
20501540,NONE,THOM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible road
20500000,NONE,THOM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
20500001,NONE,THOM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
20500018,NONE,THOM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
20500996,NONE,THOM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
20501006,NONE,THOM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
20501011,NONE,THOM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
20501311,NONE,THOM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
20501777,NONE,THOM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible road
20501778,NONE,THOM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible road
20501781,NONE,THOM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible road
24743231,NONE,MILL,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
23800806,NONE,USHU,KK,2022-03-09,Bing/Google/ESRI imagery,no visible road
19100478,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
23800814,OBS,USHU,KK,2022-03-09,Bing/Google/ESRI imagery,to check - possible bridge
23800839,NONE,USHU,KK,2022-03-09,Bing/Google/ESRI imagery,no visible road
23800907,OBS,USHU,KK,2022-03-09,Bing/Google/ESRI imagery,to check - possible bridge
19003942,NONE,SQAM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
19002167,NONE,SQAM,KK,2022-03-09,Bing/Google/ESRI imagery,no visibile road
19001083,NONE,SQAM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
11500271,NONE,LNTH,KK,2022-03-09,Bing/Google/ESRI imagery,no crossing - mapping order
11500624,NONE,LNTH,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
11500648,NONE,LNTH,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
17500913,NONE,SAJR,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
17500949,NONE,SAJR,KK,2022-03-09,Bing/Google/ESRI imagery,no visible road
17501726,NONE,SAJR,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
17500655,NONE,SAJR,KK,2022-03-09,Bing/Google/ESRI imagery,no visible road
17500671,NONE,SAJR,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
17500914,NONE,SAJR,KK,2022-03-09,Bing/Google/ESRI imagery,no visible crossing
17501705,NONE,SAJR,KK,2022-03-09,Bing/Google/ESRI imagery,no visible road
18300335,OBS,SHUL,KK,2022-03-09,Bing/Google/ESRI imagery,to check - possible bridge
18300419,OBS,SHUL,KK,2022-03-09,Bing/Google/ESRI imagery,to check - possible bridge
24734710,OBS,SHUL,KK,2022-03-09,Bing/Google/ESRI imagery,to check - probable bridge
19100089,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
19100599,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
19104668,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
19102070,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no crossing - mapping error
19100103,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible road
19100088,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
19100096,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
19100389,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
19100473,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
19100474,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
19100591,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no crossing - mapping error
19100592,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no crossing - mapping error
19101972,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no crossing - mapping error
19101113,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
19101129,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
19102066,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no crossing - mapping error
19102068,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
19101973,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible road
19104665,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
19104667,NONE,STHM,KK,2022-03-09,Bing/Google/ESRI imagery,no visible stream
14902279,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible crossing
14901841,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
14901851,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
24400206,NONE,WILL,KK,2022-03-10,Bing/Google/ESRI imagery,no visible crossing
14902280,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible crossing
14901984,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
13904401,NONE,MORK,KK,2022-03-10,Bing/Google/ESRI imagery,no visible crossing
19701519,NONE,TABR,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
19701530,NONE,TABR,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
19701531,NONE,TABR,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
19702574,NONE,TABR,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
24401042,NONE,WILL,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
17701339,FORD,SALR,KK,2022-03-10,Bing/Google/ESRI imagery,no visible structure
12202351,NONE,LSAL,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
12201377,NONE,LSAL,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
17701141,NONE,SALR,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
13903497,NONE,MORK,KK,2022-03-10,Bing/Google/ESRI imagery,no visible crossing
13903495,NONE,MORK,KK,2022-03-10,Bing/Google/ESRI imagery,no visible crossing
13901162,NONE,MORK,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
13901580,NONE,MORK,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
12201587,NONE,LSAL,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
12202327,NONE,LSAL,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
12202326,NONE,LSAL,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
12201904,NONE,LSAL,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
12202064,NONE,LSAL,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
12202141,NONE,LSAL,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
12202182,OBS,LSAL,KK,2022-03-10,Bing/Google/ESRI imagery,to check - possible bridge
24402169,NONE,WILL,KK,2022-03-10,Bing/Google/ESRI imagery,no visible crossing
14900806,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible stream
14901266,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
14901331,OBS,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,
14901371,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
14901622,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
14901839,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
14903800,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
14900767,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible stream
24400570,NONE,WILL,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
14901810,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
14900814,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible stream
14902278,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible crossing
19701380,NONE,TABR,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
14901330,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible crossing
14901372,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
13903496,NONE,MORK,KK,2022-03-10,Bing/Google/ESRI imagery,no visible crossing
14904130,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible stream
14901325,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
14900926,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
14900958,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
19701524,NONE,TABR,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
24400205,NONE,WILL,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
19701510,NONE,TABR,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
14901381,NONE,NARC,KK,2022-03-10,Bing/Google/ESRI imagery,no visible road
500270,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible crossing - mapping error
500272,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible crossing - mapping error
500217,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,
500273,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible crossing - mapping error
503854,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
500281,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
503863,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
24742970,NONE,LFRA,KK,2022-03-11,Bing/Google/ESRI imagery,no visible crossing
500237,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
500158,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
503864,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
500250,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
500251,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
500280,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19703631,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19702375,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19702374,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19701736,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19702190,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19702158,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible crossing
19701468,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19700568,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19700484,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19700477,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible crossing
19700657,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19701039,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19701036,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19700999,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19702336,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19701101,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19700721,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19700579,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19700371,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19702789,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19700841,OBS,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,
19701007,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19701048,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19702337,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19700353,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
19701339,NONE,TABR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
24728549,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible crossing
9904744,NONE,LCHL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
9904743,NONE,LCHL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
9903031,NONE,LCHL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
9902867,NONE,LCHL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
9902866,NONE,LCHL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
9901685,NONE,LCHL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
9902900,NONE,LCHL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
9901657,NONE,LCHL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
9901947,NONE,LCHL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
9903032,NONE,LCHL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
504417,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
501596,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
3501057,NONE,COTR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
3501933,NONE,COTR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
3501216,FORD,COTR,KK,2022-03-11,Bing/Google/ESRI imagery,no visible structure
503860,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
500213,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
500230,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
500235,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible road
500267,NONE,BABL,KK,2022-03-11,Bing/Google/ESRI imagery,no visible crossing - mapping error
503982,NONE,BABL,KK,2022-03-14,Bing/Google/ESRI imagery,no visible road
502283,OBS,BABL,KK,2022-03-14,Bing/Google/ESRI imagery,to check - possible bridge
24745121,OBS,MCGR,KK,2022-03-14,Bing/Google/ESRI imagery,
503606,OBS,BABL,KK,2022-03-14,Bing/Google/ESRI imagery,to check - possible bridge
504001,NONE,BABL,KK,2022-03-14,Bing/Google/ESRI imagery,no visible road
504621,NONE,BABL,KK,2022-03-14,Bing/Google/ESRI imagery,no visible road
504622,NONE,BABL,KK,2022-03-14,Bing/Google/ESRI imagery,no visible road
503921,NONE,BABL,KK,2022-03-14,Bing/Google/ESRI imagery,no visible road
